PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
245.0,245.0,61.0,98.0,3100.0,5.0,0.9,1014.4,-3.4,0.0,NE,0.2,Dongsi,2015-03-08 06:00:00
226.0,226.0,60.0,96.0,3100.0,5.0,0.3,1014.8,-3.4,0.0,S,0.4,Dongsi,2015-03-08 07:00:00
251.0,251.0,64.0,94.0,3100.0,7.0,2.0,1015.9,-2.7,0.0,ENE,1.3,Dongsi,2015-03-08 08:00:00
268.0,268.0,64.0,90.0,2900.0,9.0,3.4,1017.0,-2.4,0.0,E,1.1,Dongsi,2015-03-08 09:00:00
281.0,281.0,64.0,89.0,2800.0,13.0,6.3,1017.7,-2.6,0.0,NNE,2.7,Dongsi,2015-03-08 10:00:00
261.0,261.0,58.0,76.0,2200.0,27.0,8.4,1017.8,-5.8,0.0,NE,3.1,Dongsi,2015-03-08 11:00:00
160.0,160.0,35.0,44.0,1400.0,51.0,9.6,1017.9,-7.6,0.0,NE,2.7,Dongsi,2015-03-08 12:00:00
30.0,60.0,7.0,17.0,500.0,69.0,11.2,1017.8,-15.4,0.0,NW,3.7,Dongsi,2015-03-08 13:00:00
12.0,12.0,2.0,8.0,300.0,81.0,11.6,1017.7,-16.0,0.0,NW,3.8,Dongsi,2015-03-08 14:00:00
13.0,15.0,3.0,9.0,300.0,83.0,12.0,1017.8,-16.6,0.0,NW,4.9,Dongsi,2015-03-08 15:00:00
15.0,22.0,2.0,9.0,300.0,82.0,11.6,1018.0,-18.0,0.0,NW,4.8,Dongsi,2015-03-08 16:00:00
12.0,23.0,2.0,10.0,300.0,79.0,11.2,1018.7,-18.3,0.0,N,3.0,Dongsi,2015-03-08 17:00:00
6.0,21.0,2.0,12.0,300.0,76.0,9.7,1019.5,-19.4,0.0,NNW,2.0,Dongsi,2015-03-08 18:00:00
12.0,36.0,2.0,18.0,400.0,66.0,8.5,1020.8,-20.4,0.0,NNW,2.5,Dongsi,2015-03-08 19:00:00
18.0,53.0,3.0,20.0,400.0,62.0,7.5,1022.3,-20.2,0.0,NNW,3.2,Dongsi,2015-03-08 20:00:00
13.0,60.0,4.0,22.0,400.0,59.0,6.5,1023.7,-20.9,0.0,N,2.6,Dongsi,2015-03-08 21:00:00
10.0,68.0,2.0,17.0,400.0,63.0,5.3,1025.2,-21.9,0.0,N,3.9,Dongsi,2015-03-08 22:00:00
19.0,184.0,4.0,12.0,300.0,66.0,3.4,1026.6,-24.4,0.0,NNE,5.2,Dongsi,2015-03-08 23:00:00
15.0,90.0,2.0,12.0,300.0,69.0,2.5,1026.7,-25.1,0.0,N,5.7,Dongsi,2015-03-09 00:00:00
11.0,97.0,2.0,10.0,200.0,68.0,1.8,1027.5,-23.8,0.0,N,3.7,Dongsi,2015-03-09 01:00:00
11.0,120.0,2.0,9.0,200.0,68.0,0.8,1028.6,-25.5,0.0,N,4.6,Dongsi,2015-03-09 02:00:00
10.0,55.0,2.0,8.0,200.0,72.0,-0.1,1029.2,-26.2,0.0,N,5.1,Dongsi,2015-03-09 03:00:00
5.0,48.0,2.0,8.0,200.0,72.0,-1.0,1030.0,-26.0,0.0,NNE,3.9,Dongsi,2015-03-09 04:00:00
11.0,31.0,2.0,7.0,200.0,74.0,-1.5,1030.7,-27.3,0.0,N,5.1,Dongsi,2015-03-09 05:00:00
4.0,24.0,2.0,8.0,200.0,72.0,-2.2,1031.4,-27.0,0.0,NNE,3.4,Dongsi,2015-03-09 06:00:00
4.0,12.0,2.0,16.0,300.0,63.0,-3.0,1032.1,-25.4,0.0,ENE,2.5,Dongsi,2015-03-09 07:00:00
3.0,26.0,2.0,21.0,300.0,56.0,-2.2,1033.3,-26.2,0.0,NNE,4.3,Dongsi,2015-03-09 08:00:00
3.0,21.0,2.0,13.0,300.0,66.0,-1.7,1034.2,-26.6,0.0,NNE,4.7,Dongsi,2015-03-09 09:00:00
3.0,15.0,2.0,14.0,300.0,64.0,-1.0,1034.0,-26.9,0.0,NNE,5.1,Dongsi,2015-03-09 10:00:00
3.0,8.0,2.0,11.0,300.0,69.0,-0.3,1033.5,-28.3,0.0,NNE,4.3,Dongsi,2015-03-09 11:00:00
8.0,13.0,3.0,10.0,300.0,70.0,0.1,1033.1,-27.0,0.0,ENE,3.7,Dongsi,2015-03-09 12:00:00
12.0,12.0,4.0,10.0,300.0,72.0,1.2,1032.4,-29.6,0.0,NE,3.7,Dongsi,2015-03-09 13:00:00
12.0,13.0,5.0,10.0,300.0,74.0,2.3,1031.5,-27.5,0.0,NNE,1.9,Dongsi,2015-03-09 14:00:00
12.0,18.0,5.0,10.0,300.0,75.0,3.6,1030.7,-29.2,0.0,NW,3.9,Dongsi,2015-03-09 15:00:00
9.0,23.0,4.0,10.0,300.0,76.0,3.8,1030.4,-29.0,0.0,N,3.6,Dongsi,2015-03-09 16:00:00
8.0,20.0,3.0,12.0,200.0,75.0,3.8,1030.3,-30.7,0.0,N,3.5,Dongsi,2015-03-09 17:00:00
7.0,23.0,3.0,16.0,300.0,68.0,2.9,1030.7,-31.3,0.0,N,3.3,Dongsi,2015-03-09 18:00:00
10.0,25.0,2.0,18.0,300.0,66.0,2.1,1031.6,-31.9,0.0,N,3.1,Dongsi,2015-03-09 19:00:00
8.0,24.0,4.0,22.0,400.0,61.0,1.4,1032.2,-30.8,0.0,N,1.9,Dongsi,2015-03-09 20:00:00
13.0,23.0,4.0,26.0,500.0,55.0,0.6,1032.7,-30.0,0.0,ENE,1.5,Dongsi,2015-03-09 21:00:00
14.0,24.0,5.0,28.0,400.0,50.0,0.4,1033.2,-30.2,0.0,NW,2.1,Dongsi,2015-03-09 22:00:00
16.0,17.0,5.0,24.0,500.0,53.0,0.0,1033.2,-30.5,0.0,NNW,2.6,Dongsi,2015-03-09 23:00:00
10.0,11.0,2.0,22.0,400.0,53.0,-1.0,1033.2,-28.9,0.0,SSW,0.6,Dongsi,2015-03-10 00:00:00
10.0,12.0,4.0,19.0,400.0,55.0,-1.4,1033.2,-28.2,0.0,NW,1.4,Dongsi,2015-03-10 01:00:00
8.0,10.0,4.0,17.0,400.0,45.0,-1.8,1033.0,-27.5,0.0,WNW,1.3,Dongsi,2015-03-10 02:00:00
7.0,7.0,4.0,20.0,500.0,32.0,-3.7,1032.4,-24.0,0.0,SE,0.4,Dongsi,2015-03-10 03:00:00
12.0,12.0,5.0,32.0,400.0,26.0,-5.4,1031.6,-23.8,0.0,WNW,0.5,Dongsi,2015-03-10 04:00:00
13.0,13.0,5.0,36.0,700.0,20.0,-6.8,1031.2,-23.1,0.0,SSE,0.5,Dongsi,2015-03-10 05:00:00
15.0,15.0,6.0,46.0,700.0,14.0,-7.3,1030.8,-22.3,0.0,ESE,0.3,Dongsi,2015-03-10 06:00:00
14.0,20.0,7.0,57.0,1100.0,6.0,-7.2,1030.7,-19.1,0.0,E,1.3,Dongsi,2015-03-10 07:00:00
39.0,49.0,15.0,62.0,1700.0,8.0,-0.8,1030.5,-22.2,0.0,ESE,0.9,Dongsi,2015-03-10 08:00:00
58.0,70.0,26.0,59.0,1600.0,14.0,2.4,1030.0,-23.3,0.0,SSE,0.7,Dongsi,2015-03-10 09:00:00
45.0,45.0,15.0,53.0,1200.0,25.0,3.1,1028.9,-23.6,0.0,NNW,1.7,Dongsi,2015-03-10 10:00:00
23.0,23.0,8.0,33.0,800.0,43.0,4.5,1027.6,-23.5,0.0,WNW,3.6,Dongsi,2015-03-10 11:00:00
12.0,12.0,8.0,17.0,500.0,59.0,5.6,1026.1,-22.7,0.0,NW,2.9,Dongsi,2015-03-10 12:00:00
15.0,15.0,7.0,19.0,500.0,60.0,6.7,1024.3,-22.9,0.0,NNW,2.5,Dongsi,2015-03-10 13:00:00
31.0,34.0,10.0,22.0,700.0,65.0,7.4,1022.6,-22.3,0.0,WSW,3.1,Dongsi,2015-03-10 14:00:00
52.0,52.0,13.0,18.0,700.0,79.0,7.4,1021.7,-22.3,0.0,W,3.8,Dongsi,2015-03-10 15:00:00
46.0,46.0,13.0,17.0,600.0,90.0,7.9,1020.7,-21.9,0.0,WSW,3.5,Dongsi,2015-03-10 16:00:00
41.0,46.0,9.0,18.0,600.0,79.0,7.5,1020.0,-21.2,0.0,SSW,3.7,Dongsi,2015-03-10 17:00:00
37.0,54.0,7.0,21.0,600.0,72.0,6.7,1019.7,-21.8,0.0,SW,4.8,Dongsi,2015-03-10 18:00:00
44.0,79.0,8.0,31.0,800.0,64.0,6.3,1019.6,-19.3,0.0,WSW,4.5,Dongsi,2015-03-10 19:00:00
74.0,110.0,17.0,40.0,900.0,56.0,6.1,1019.7,-17.9,0.0,WSW,5.1,Dongsi,2015-03-10 20:00:00
86.0,128.0,21.0,41.0,900.0,51.0,5.9,1020.2,-17.4,0.0,W,2.9,Dongsi,2015-03-10 21:00:00
87.0,128.0,22.0,47.0,1000.0,43.0,4.8,1020.6,-16.9,0.0,WSW,2.6,Dongsi,2015-03-10 22:00:00
90.0,107.0,22.0,66.0,1500.0,21.0,3.4,1020.3,-15.8,0.0,W,1.8,Dongsi,2015-03-10 23:00:00
94.0,100.0,23.0,65.0,1400.0,21.0,3.3,1020.0,-15.9,0.0,W,2.0,Dongsi,2015-03-11 00:00:00
87.0,93.0,21.0,73.0,1400.0,12.0,0.7,1019.9,-14.5,0.0,NE,1.7,Dongsi,2015-03-11 01:00:00
78.0,87.0,18.0,83.0,1900.0,5.0,-1.0,1020.1,-16.4,0.0,ENE,0.6,Dongsi,2015-03-11 02:00:00
109.0,126.0,42.0,96.0,3000.0,8.0,-3.2,1019.9,-15.5,0.0,SE,0.4,Dongsi,2015-03-11 03:00:00
120.0,120.0,31.0,82.0,2300.0,6.0,-3.8,1019.7,-14.6,0.0,WSW,0.8,Dongsi,2015-03-11 04:00:00
110.0,113.0,27.0,80.0,2400.0,6.0,-4.0,1020.3,-14.5,0.0,N,1.0,Dongsi,2015-03-11 05:00:00
79.0,88.0,28.0,84.0,2200.0,5.0,-2.6,1020.8,-17.1,0.0,NE,1.1,Dongsi,2015-03-11 06:00:00
66.0,81.0,28.0,80.0,2000.0,5.0,-1.4,1021.6,-18.0,0.0,ENE,1.8,Dongsi,2015-03-11 07:00:00
68.0,78.0,20.0,68.0,1700.0,10.0,0.9,1022.6,-18.0,0.0,SSE,0.4,Dongsi,2015-03-11 08:00:00
26.0,30.0,10.0,39.0,800.0,30.0,3.5,1022.7,-20.8,0.0,E,3.1,Dongsi,2015-03-11 09:00:00
22.0,28.0,10.0,40.0,700.0,36.0,5.4,1022.0,-21.8,0.0,ENE,2.1,Dongsi,2015-03-11 10:00:00
61.0,10.0,7.0,27.0,500.0,48.0,6.8,1021.4,-21.7,0.0,E,2.3,Dongsi,2015-03-11 11:00:00
61.0,86.0,10.0,16.0,400.0,66.0,7.3,1020.5,-21.3,0.0,E,2.9,Dongsi,2015-03-11 12:00:00
11.0,11.0,8.0,17.0,400.0,66.0,8.0,1019.2,-21.9,0.0,E,3.3,Dongsi,2015-03-11 13:00:00
10.0,36.0,6.0,16.0,400.0,70.0,9.0,1018.0,-21.1,0.0,E,2.9,Dongsi,2015-03-11 14:00:00
14.0,14.0,6.0,14.0,400.0,74.0,9.4,1017.0,-22.0,0.0,E,3.1,Dongsi,2015-03-11 15:00:00
14.0,14.0,5.0,16.0,500.0,73.0,9.7,1016.5,-21.8,0.0,SSE,2.6,Dongsi,2015-03-11 16:00:00
16.0,24.0,6.0,26.0,500.0,65.0,9.5,1015.6,-20.7,0.0,SE,2.3,Dongsi,2015-03-11 17:00:00
22.0,24.0,5.0,26.0,500.0,66.0,8.7,1015.5,-20.2,0.0,SE,1.6,Dongsi,2015-03-11 18:00:00
23.0,52.0,6.0,28.0,500.0,63.0,8.4,1016.0,-20.5,0.0,S,1.9,Dongsi,2015-03-11 19:00:00
32.0,62.0,7.0,50.0,800.0,40.0,7.1,1016.0,-18.7,0.0,SSE,1.7,Dongsi,2015-03-11 20:00:00
47.0,78.0,12.0,71.0,1000.0,23.0,6.4,1016.3,-17.7,0.0,SSE,1.1,Dongsi,2015-03-11 21:00:00
51.0,82.0,12.0,46.0,1200.0,44.0,6.0,1016.3,-17.3,0.0,SE,1.6,Dongsi,2015-03-11 22:00:00
65.0,95.0,18.0,60.0,1500.0,28.0,5.1,1016.0,-17.3,0.0,SW,2.5,Dongsi,2015-03-11 23:00:00
82.0,116.0,22.0,77.0,1900.0,9.0,4.5,1015.6,-15.4,0.0,SW,2.7,Dongsi,2015-03-12 00:00:00
89.0,122.0,19.0,66.0,1600.0,12.0,4.5,1015.0,-14.9,0.0,SW,2.5,Dongsi,2015-03-12 01:00:00
75.0,103.0,18.0,59.0,1500.0,11.0,1.5,1014.7,-13.8,0.0,SE,0.9,Dongsi,2015-03-12 02:00:00
81.0,103.0,20.0,54.0,1100.0,8.0,-0.2,1014.1,-13.2,0.0,E,1.3,Dongsi,2015-03-12 03:00:00
90.0,105.0,20.0,48.0,1700.0,14.0,-0.7,1013.8,-13.3,0.0,ENE,1.2,Dongsi,2015-03-12 04:00:00
90.0,109.0,27.0,68.0,2000.0,7.0,-0.9,1014.0,-12.8,0.0,NE,1.6,Dongsi,2015-03-12 05:00:00
84.0,104.0,32.0,74.0,2200.0,6.0,-2.8,1013.9,-12.3,0.0,ENE,0.8,Dongsi,2015-03-12 06:00:00
88.0,107.0,36.0,71.0,2300.0,7.0,-1.8,1013.4,-11.6,0.0,ENE,1.7,Dongsi,2015-03-12 07:00:00
89.0,114.0,36.0,79.0,2400.0,9.0,0.1,1013.9,-11.3,0.0,E,0.6,Dongsi,2015-03-12 08:00:00
86.0,108.0,36.0,71.0,2000.0,15.0,3.3,1014.0,-12.7,0.0,ENE,2.3,Dongsi,2015-03-12 09:00:00
90.0,100.0,34.0,47.0,1800.0,22.0,4.6,1013.8,-14.3,0.0,E,2.3,Dongsi,2015-03-12 10:00:00
85.0,99.0,30.0,66.0,1700.0,29.0,6.3,1013.1,-13.9,0.0,ENE,1.9,Dongsi,2015-03-12 11:00:00
79.0,88.0,25.0,68.0,1500.0,34.0,8.3,1012.3,-14.7,0.0,E,2.4,Dongsi,2015-03-12 12:00:00
74.0,74.0,23.0,54.0,1200.0,54.0,10.5,1011.0,-16.8,0.0,E,2.3,Dongsi,2015-03-12 13:00:00
57.0,57.0,16.0,37.0,1000.0,65.0,11.8,1009.8,-17.8,0.0,SE,1.8,Dongsi,2015-03-12 14:00:00
43.0,43.0,13.0,31.0,800.0,67.0,12.2,1009.4,-18.6,0.0,S,1.6,Dongsi,2015-03-12 15:00:00
52.0,65.0,18.0,46.0,1000.0,55.0,11.7,1009.3,-19.0,0.0,SE,1.9,Dongsi,2015-03-12 16:00:00
53.0,60.0,19.0,43.0,1100.0,61.0,11.7,1009.4,-16.8,0.0,SE,1.7,Dongsi,2015-03-12 17:00:00
51.0,70.0,18.0,49.0,1200.0,55.0,10.8,1010.0,-15.7,0.0,SE,1.7,Dongsi,2015-03-12 18:00:00
64.0,92.0,20.0,62.0,1600.0,44.0,9.9,1011.0,-13.4,0.0,SSE,1.5,Dongsi,2015-03-12 19:00:00
72.0,101.0,23.0,68.0,1800.0,36.0,8.6,1011.8,-12.0,0.0,SW,1.8,Dongsi,2015-03-12 20:00:00
87.0,122.0,27.0,83.0,2000.0,22.0,6.1,1012.8,-12.0,0.0,W,1.0,Dongsi,2015-03-12 21:00:00
82.0,100.0,31.0,89.0,3500.0,14.0,6.0,1013.5,-12.1,0.0,SE,2.0,Dongsi,2015-03-12 22:00:00
98.0,126.0,46.0,97.0,2700.0,9.0,5.0,1014.2,-10.4,0.0,ESE,2.2,Dongsi,2015-03-12 23:00:00
122.0,144.0,57.0,91.0,2600.0,8.0,3.2,1014.6,-6.2,0.0,ESE,1.2,Dongsi,2015-03-13 00:00:00
123.0,132.0,49.0,93.0,2700.0,10.0,0.8,1014.9,-6.1,0.0,E,1.1,Dongsi,2015-03-13 01:00:00
137.0,145.0,56.0,102.0,2400.0,5.0,-0.1,1015.2,-6.5,0.0,ENE,0.9,Dongsi,2015-03-13 02:00:00
122.0,122.0,51.0,86.0,2300.0,8.0,-1.3,1015.1,-6.3,0.0,WSW,0.5,Dongsi,2015-03-13 03:00:00
114.0,114.0,33.0,67.0,2100.0,12.0,-2.2,1015.0,-6.2,0.0,NE,0.1,Dongsi,2015-03-13 04:00:00
105.0,105.0,32.0,71.0,2200.0,9.0,-2.9,1015.5,-5.5,0.0,NE,0.0,Dongsi,2015-03-13 05:00:00
104.0,104.0,32.0,75.0,2300.0,7.0,-3.3,1016.4,-6.1,0.0,ESE,0.7,Dongsi,2015-03-13 06:00:00
113.0,113.0,31.0,85.0,2700.0,5.0,-3.2,1017.3,-6.0,0.0,NNE,0.9,Dongsi,2015-03-13 07:00:00
121.0,127.0,37.0,84.0,3000.0,8.0,1.3,1018.8,-7.0,0.0,NE,2.1,Dongsi,2015-03-13 08:00:00
134.0,136.0,54.0,82.0,2600.0,16.0,4.8,1019.4,-12.7,0.0,NE,2.8,Dongsi,2015-03-13 09:00:00
66.0,66.0,28.0,50.0,1400.0,36.0,6.7,1019.5,-17.4,0.0,ENE,3.2,Dongsi,2015-03-13 10:00:00
32.0,36.0,14.0,34.0,800.0,47.0,8.4,1019.5,-18.5,0.0,NE,2.1,Dongsi,2015-03-13 11:00:00
21.0,21.0,10.0,26.0,600.0,64.0,9.6,1019.0,-19.5,0.0,ENE,2.0,Dongsi,2015-03-13 12:00:00
23.0,24.0,12.0,22.0,500.0,69.0,10.6,1017.9,-19.8,0.0,NNE,2.5,Dongsi,2015-03-13 13:00:00
26.0,26.0,10.0,21.0,500.0,75.0,11.0,1017.1,-22.1,0.0,ENE,4.2,Dongsi,2015-03-13 14:00:00
15.0,15.0,7.0,18.0,400.0,81.0,11.9,1016.7,-21.4,0.0,NE,2.4,Dongsi,2015-03-13 15:00:00
14.0,16.0,5.0,19.0,400.0,81.0,12.8,1016.6,-20.8,0.0,NNE,1.2,Dongsi,2015-03-13 16:00:00
18.0,23.0,6.0,24.0,500.0,77.0,12.0,1016.8,-21.4,0.0,NNE,0.5,Dongsi,2015-03-13 17:00:00
24.0,37.0,7.0,36.0,800.0,66.0,11.0,1017.3,-20.8,0.0,SSE,1.7,Dongsi,2015-03-13 18:00:00
23.0,47.0,8.0,43.0,1000.0,60.0,9.5,1018.2,-19.6,0.0,SSE,1.2,Dongsi,2015-03-13 19:00:00
32.0,62.0,11.0,70.0,1300.0,33.0,7.6,1019.0,-19.1,0.0,SW,1.1,Dongsi,2015-03-13 20:00:00
39.0,59.0,12.0,72.0,1400.0,29.0,4.6,1019.2,-15.3,0.0,SE,1.2,Dongsi,2015-03-13 21:00:00
39.0,55.0,17.0,85.0,2200.0,18.0,4.7,1020.5,-14.7,0.0,ESE,2.8,Dongsi,2015-03-13 22:00:00
55.0,98.0,33.0,91.0,2000.0,13.0,2.7,1021.5,-5.2,0.0,E,2.2,Dongsi,2015-03-13 23:00:00
97.0,152.0,35.0,92.0,2500.0,6.0,1.7,1022.1,-4.6,0.0,ESE,1.6,Dongsi,2015-03-14 00:00:00
84.0,116.0,28.0,82.0,1900.0,4.0,1.8,1022.1,-4.5,0.0,ESE,3.0,Dongsi,2015-03-14 01:00:00
74.0,93.0,23.0,74.0,1500.0,4.0,1.1,1022.1,-4.8,0.0,E,1.5,Dongsi,2015-03-14 02:00:00
67.0,73.0,22.0,63.0,1000.0,5.0,1.5,1021.4,-4.8,0.0,ESE,1.5,Dongsi,2015-03-14 03:00:00
57.0,65.0,21.0,58.0,900.0,9.0,1.2,1020.7,-4.9,0.0,ENE,1.5,Dongsi,2015-03-14 04:00:00
56.0,59.0,22.0,67.0,1100.0,6.0,0.7,1020.0,-5.5,0.0,E,1.5,Dongsi,2015-03-14 05:00:00
54.0,63.0,27.0,68.0,1300.0,4.0,0.5,1020.2,-5.5,0.0,ENE,1.5,Dongsi,2015-03-14 06:00:00
60.0,68.0,31.0,68.0,1400.0,3.0,0.4,1020.2,-5.4,0.0,E,1.4,Dongsi,2015-03-14 07:00:00
61.0,73.0,30.0,66.0,1700.0,4.0,0.7,1020.4,-4.9,0.0,E,1.2,Dongsi,2015-03-14 08:00:00
68.0,84.0,36.0,63.0,2000.0,6.0,1.2,1020.0,-4.7,0.0,E,1.5,Dongsi,2015-03-14 09:00:00
76.0,94.0,48.0,63.0,2200.0,10.0,2.0,1019.7,-4.5,0.0,NNE,1.2,Dongsi,2015-03-14 10:00:00
90.0,105.0,51.0,66.0,2400.0,12.0,3.0,1018.6,-4.9,0.0,NE,1.1,Dongsi,2015-03-14 11:00:00
104.0,124.0,56.0,69.0,2700.0,17.0,4.7,1017.0,-5.1,0.0,ESE,1.8,Dongsi,2015-03-14 12:00:00
116.0,125.0,62.0,70.0,2700.0,25.0,6.6,1015.2,-5.1,0.0,E,2.1,Dongsi,2015-03-14 13:00:00
133.0,138.0,62.0,74.0,2500.0,34.0,8.5,1013.4,-7.7,0.0,SSW,2.7,Dongsi,2015-03-14 14:00:00
133.0,134.0,52.0,66.0,2000.0,47.0,9.9,1012.2,-8.3,0.0,SSW,3.0,Dongsi,2015-03-14 15:00:00
114.0,117.0,59.0,61.0,1800.0,53.0,10.7,1011.3,-8.1,0.0,SW,2.2,Dongsi,2015-03-14 16:00:00
120.0,128.0,56.0,61.0,1600.0,57.0,10.7,1011.0,-8.6,0.0,ESE,1.3,Dongsi,2015-03-14 17:00:00
119.0,140.0,51.0,76.0,1700.0,42.0,9.1,1011.4,-7.6,0.0,E,1.9,Dongsi,2015-03-14 18:00:00
142.0,182.0,53.0,118.0,2300.0,8.0,8.0,1012.0,-8.1,0.0,ENE,1.8,Dongsi,2015-03-14 19:00:00
147.0,191.0,54.0,117.0,2400.0,6.0,7.0,1012.5,-7.8,0.0,E,0.7,Dongsi,2015-03-14 20:00:00
144.0,165.0,57.0,109.0,2100.0,9.0,5.0,1012.7,-8.2,0.0,NW,0.0,Dongsi,2015-03-14 21:00:00
142.0,170.0,57.0,113.0,2500.0,8.0,3.5,1013.0,-7.3,0.0,SSW,0.4,Dongsi,2015-03-14 22:00:00
182.0,208.0,67.0,121.0,3300.0,8.0,2.4,1013.1,-6.5,0.0,E,0.8,Dongsi,2015-03-14 23:00:00
165.0,196.0,59.0,121.0,3400.0,6.0,1.6,1013.6,-6.2,0.0,WSW,0.8,Dongsi,2015-03-15 00:00:00
160.0,188.0,54.0,113.0,3400.0,6.0,4.1,1013.9,-5.9,0.0,WSW,1.5,Dongsi,2015-03-15 01:00:00
149.0,160.0,45.0,107.0,3100.0,5.0,3.3,1013.8,-5.9,0.0,WSW,2.3,Dongsi,2015-03-15 02:00:00
149.0,151.0,40.0,102.0,3800.0,5.0,1.3,1013.5,-6.1,0.0,NW,0.3,Dongsi,2015-03-15 03:00:00
134.0,151.0,37.0,98.0,3100.0,5.0,0.8,1013.6,-5.2,0.0,E,2.0,Dongsi,2015-03-15 04:00:00
98.0,198.0,32.0,94.0,2500.0,6.0,-0.4,1013.9,-5.8,0.0,ENE,0.8,Dongsi,2015-03-15 05:00:00
93.0,218.0,25.0,88.0,3200.0,5.0,0.1,1014.5,-5.9,0.0,ENE,1.4,Dongsi,2015-03-15 06:00:00
101.0,213.0,29.0,90.0,3200.0,5.0,-0.8,1015.0,-5.8,0.0,ENE,0.8,Dongsi,2015-03-15 07:00:00
100.0,218.0,25.0,87.0,3300.0,8.0,3.4,1015.8,-4.8,0.0,E,0.7,Dongsi,2015-03-15 08:00:00
118.0,216.0,31.0,88.0,3200.0,10.0,8.8,1015.7,-7.0,0.0,ESE,0.6,Dongsi,2015-03-15 09:00:00
82.0,181.0,22.0,74.0,2100.0,18.0,11.9,1015.3,-16.7,0.0,ENE,0.8,Dongsi,2015-03-15 10:00:00
70.0,166.0,23.0,59.0,1500.0,36.0,13.0,1014.6,-13.1,0.0,WSW,1.5,Dongsi,2015-03-15 11:00:00
81.0,196.0,24.0,51.0,1300.0,56.0,14.6,1013.4,-14.6,0.0,SSW,2.4,Dongsi,2015-03-15 12:00:00
75.0,180.0,19.0,37.0,1000.0,73.0,15.4,1012.2,-15.0,0.0,SSW,3.3,Dongsi,2015-03-15 13:00:00
56.0,163.0,14.0,25.0,900.0,86.0,16.2,1011.3,-15.5,0.0,SW,3.9,Dongsi,2015-03-15 14:00:00
57.0,166.0,13.0,23.0,800.0,90.0,16.4,1010.5,-14.2,0.0,SW,4.2,Dongsi,2015-03-15 15:00:00
91.0,217.0,22.0,31.0,1000.0,102.0,16.4,1009.9,-13.1,0.0,SW,3.6,Dongsi,2015-03-15 16:00:00
80.0,207.0,18.0,25.0,800.0,104.0,16.4,1009.6,-14.2,0.0,SW,3.8,Dongsi,2015-03-15 17:00:00
73.0,221.0,18.0,31.0,800.0,98.0,15.7,1009.9,-12.7,0.0,SW,3.5,Dongsi,2015-03-15 18:00:00
80.0,239.0,20.0,40.0,900.0,93.0,14.5,1010.0,-12.7,0.0,S,1.9,Dongsi,2015-03-15 19:00:00
87.0,246.0,23.0,53.0,1100.0,73.0,14.6,1010.5,-11.0,0.0,SW,3.4,Dongsi,2015-03-15 20:00:00
107.0,270.0,28.0,71.0,1500.0,52.0,13.8,1010.8,-8.8,0.0,SSW,2.6,Dongsi,2015-03-15 21:00:00
125.0,282.0,34.0,104.0,2200.0,23.0,12.8,1010.7,-8.4,0.0,S,1.8,Dongsi,2015-03-15 22:00:00
145.0,292.0,38.0,95.0,2000.0,27.0,10.8,1010.3,-8.0,0.0,SE,1.1,Dongsi,2015-03-15 23:00:00
147.0,282.0,36.0,71.0,2000.0,42.0,10.7,1009.9,-6.2,0.0,SSE,1.9,Dongsi,2015-03-16 00:00:00
152.0,279.0,36.0,63.0,1800.0,41.0,10.2,1009.0,-5.0,0.0,SE,2.1,Dongsi,2015-03-16 01:00:00
165.0,279.0,49.0,82.0,1900.0,17.0,8.9,1008.7,-5.0,0.0,ENE,2.1,Dongsi,2015-03-16 02:00:00
171.0,260.0,54.0,91.0,1700.0,5.0,7.5,1008.0,-4.9,0.0,E,1.6,Dongsi,2015-03-16 03:00:00
160.0,236.0,49.0,92.0,1600.0,5.0,6.2,1007.7,-4.6,0.0,NE,0.8,Dongsi,2015-03-16 04:00:00
133.0,205.0,42.0,84.0,2200.0,4.0,7.4,1006.9,-2.9,0.0,SE,0.9,Dongsi,2015-03-16 05:00:00
139.0,211.0,36.0,82.0,2400.0,4.0,6.7,1007.1,-3.3,0.0,NE,0.9,Dongsi,2015-03-16 06:00:00
124.0,213.0,41.0,88.0,2500.0,4.0,6.6,1007.8,-3.1,0.0,ESE,0.9,Dongsi,2015-03-16 07:00:00
116.0,264.0,40.0,88.0,2700.0,6.0,7.4,1008.3,-2.1,0.0,NE,0.9,Dongsi,2015-03-16 08:00:00
143.0,295.0,39.0,90.0,2600.0,6.0,8.0,1008.7,-0.3,0.0,ENE,1.3,Dongsi,2015-03-16 09:00:00
159.0,296.0,10.0,88.0,2400.0,6.0,8.7,1008.8,1.1,0.0,ESE,1.6,Dongsi,2015-03-16 10:00:00
175.0,351.0,42.0,91.0,2600.0,8.0,9.8,1008.5,1.4,0.0,E,1.8,Dongsi,2015-03-16 11:00:00
201.0,329.0,46.0,85.0,2400.0,15.0,11.2,1007.8,2.2,0.0,E,1.7,Dongsi,2015-03-16 12:00:00
228.0,362.0,45.0,87.0,2300.0,23.0,11.6,1007.2,4.1,0.0,E,2.7,Dongsi,2015-03-16 13:00:00
265.0,402.0,45.0,86.0,2200.0,32.0,12.8,1006.1,4.7,0.0,E,2.1,Dongsi,2015-03-16 14:00:00
274.0,402.0,40.0,84.0,2100.0,36.0,13.3,1005.7,5.2,0.0,E,2.4,Dongsi,2015-03-16 15:00:00
